county,state,max_cases,avg_growth_rate,max_growth_rate,total_population,num_deaths,percent_smokers,percent_vaccinated,income_ratio,population_density_per_sqmi,percent_fair_or_poor_health,percent_unemployed_CHR,violent_crime_rate,chlamydia_rate,teen_birth_rate,total_cases,deaths_per_100k,cases_per_100k
Jay,Indiana,1197,0.026241408447468865,0.5,21196,344,21.976813843,52,3.7924049443,55.2115587215824,19.914048583,3.3221578787,99.936881969,305.6,3569.3157168,5647.291941875826,1622.947725986035,5647.291941875826
Jeff Davis,Georgia,996,0.02577455861264601,0.5,14953,287,19.425546138,39,4.9076072989,45.2066449134086,21.367238385,4.8708244199,347.83772033,539.1,5446.2503564,6660.8707282819505,1919.3472881695982,6660.8707282819505
Jefferson,Colorado,40908,-17.601587423224633,0.9959839357429718,150110.57368585715,2192.3105444305515,17.77579232877769,41.20885481852316,4.483470455050719,281.76570598305904,18.187739187996247,4.526269365794775,374.9133138391076,469.07664267834787,2815.422078403989,27251.91103833227,1460.4637705392388,27251.91103833227
Jefferson Davis,Louisiana,1829,0.0254779551528857,0.5,31399,559,21.031676816,44,6.1142295646000004,48.2050074061466,19.511827563,4.7150259067,346.3424839,546.4,4134.7404944,5825.026274722125,1780.3114748877354,5825.026274722125
Jennings,Indiana,1100,0.024131193621052913,0.5,28023,559,21.766238844,47,3.8651424489,74.4124768460368,21.321464176,3.6431608269,261.03125223,202.7,4343.8360355,3925.3470363629876,1994.7899939335546,3925.3470363629876
Jerome,Idaho,1991,0.027047971153082998,0.5,22694,230,14.845888554,38,4.0677596581,38.0007561650582,17.255989744,2.5411686032,277.78992957,372.5,5020.1539025,8773.244029258834,1013.4837401956464,8773.244029258834
Jersey,Illinois,1410,0.027105215768472152,0.5,22441,350,14.591594214,40,4.0271939764,60.7694845602227,13.527783487,4.851458163,132.04717889,214.2,1545.7355883,6283.14246245711,1559.6452920992826,6283.14246245711
Jessamine,Kentucky,1968,0.026467544792386225,0.5714285714285714,51015,735,20.240604802,53,4.6522818486,296.38928927978,20.795635861,3.632923368,146.3149939,329.7,2449.1718345,3857.6889150249926,1440.7527197882976,3857.6889150249926
Jim Hogg,Texas,230,0.020808644319170264,0.6666666666666666,5218,63,14.88099559,30,5.6955060899,4.59261208197133,31.208334245,5.7066666667,76.643035064,442.1,6754.5304778,4407.819087773093,1207.3591414334994,4407.819087773093
Jim Wells,Texas,2118,0.028195690344186675,0.5,41486,619,15.203602213,37,5.8299412311,47.9513303713772,29.358750645,5.4282197081,583.36560806,163.9,5742.5933051,5105.3367401050955,1492.0696138456346,5105.3367401050955
Jo Daviess,Illinois,1149,0.02464627224778852,0.6666666666666666,22186,272,13.212044771,47,3.883580617,36.9209358801287,12.835257267,4.3886005645,131.11284906,254.7,1552.3284927,5178.941674930136,1225.998377355089,5178.941674930136
Johnson,Kansas,29272,-15.385519430269394,0.9969788519637462,102904.68189233255,1009.6323001631297,17.407289573062645,43.80228384991842,4.604433213011223,214.67572679975697,17.28668319684744,4.026389782263198,243.5746763073886,318.39628058727567,2540.6618216801503,28445.741691934683,981.13349324522585,28445.741691934683
Johnston,North Carolina,8304,-30.559128954449445,0.9957081545064378,102204.54274353874,1375.4612326043732,19.074056457735587,49.262425447316105,4.493278742896024,130.67122740204206,19.19145405098211,3.266935668087674,160.2908983567793,369.79125248508944,3022.3194152103383,8124.883471018679,1345.7926582146254,8124.883471018679
Jones,Mississippi,3885,-1.5248932921856804,0.9476861167002012,39570.6103038309,633.5944517833555,17.036877593150596,41.258916776750326,4.531537511138573,65.27868342228179,20.179867195379128,4.402055020600924,196.2519273551783,339.5590488771466,3705.6387202241744,9817.892547449252,1601.174323363964,9817.892547449252
Josephine,Oregon,616,0.022047168299065313,0.5,84063,1595,16.984629228,38,4.4639317181,51.3001333474723,16.073740836,5.5387013276,222.53309959,383.3,2552.6689931,732.7837455241902,1897.3864839465639,732.7837455241902
Juab,Utah,531,0.02253840796056642,0.5,10507,104,10.299850982,48,3.13339164,3.09787728367091,13.495552292,2.9781126659,85.320187704,88.9,2272.0100978,5053.773674693061,989.8163129342344,5053.773674693061
Juneau,Wisconsin,2023,0.027615465619644383,0.5,26399,407,16.868127477,29,4.0593121408,34.416533272246,13.996856811,3.0662637282,243.27200851,293.5,2481.3395198999997,7663.16905943407,1541.7250653433841,7663.16905943407
Juneau City and Borough,Alaska,886,0.024020156135639983,0.5,32524,347,16.584870857,43,3.3742942619,12.0369879789739,11.4644241,4.422005571,714.15574964,501.7,1397.3182781,2724.1421719345713,1066.9044397983027,2724.1421719345713
Juniata,Pennsylvania,789,0.0225394658766682,0.6666666666666666,24811,301,18.073713423,55,3.8472741903,63.3984533795121,16.260005637,4.0051368489,84.952965066,159.1,1481.9091609000002,3180.04111079763,1213.1715771230502,3180.04111079763
Kalamazoo,Michigan,10125,0.029271931704468856,0.5,258605,2833,18.001410648,52,4.5584329624,459.990769764099,14.621629593,3.4142046566,534.42857253,857.1,2085.8933399000002,3915.2375244098143,1095.4931265830128,3915.2375244098143
Kalkaska,Michigan,394,0.020613677791128947,0.5,17259,298,18.623563652,36,4.0127515152,30.8267342121307,15.705478224,5.8597748209,368.01993683,232.5,2786.4746399,2282.866910017962,1726.6353786430268,2282.866910017962
Kanabec,Minnesota,709,0.026944660735444204,0.5,15918,195,17.718065012,47,3.9123864673,30.5182602915919,13.017760907,5.4734721289,141.93792581,287.1,1800.6830177000002,4454.077145370022,1225.028269883151,4454.077145370022
Kanawha,West Virginia,6023,0.02912527843393528,0.6666666666666666,189636,3810,20.755555128,47,4.8421079692,210.325407679634,21.815695051,5.1821596587,616.48611184,361.7,3732.1378537,3176.0847096542852,2009.1121938872366,3176.0847096542852
Kandiyohi,Minnesota,4504,0.02785124538022061,0.6666666666666666,42510,399,15.47580479,56,4.195106349,53.3179661173958,14.127624955,2.9249425889,175.15193549,318.2,2682.1742226,10595.154081392613,938.6026817219478,10595.154081392613
Kane,Illinois,33695,0.03470557675900251,0.5,526615,4327,13.14262051,49,4.223376024,1012.40390912471,16.040688669,4.9112635587,165.71738515,381,2069.5745371000003,6398.412502492333,821.6628846500764,6398.412502492333
Kankakee,Illinois,9226,0.030647460900854715,0.6,111493,1638,16.023435143,46,4.6495049505,164.791376396664,16.445733525,5.4220314735,317.84175691,642.3,2414.3028085,8274.958966033742,1469.1505296296627,8274.958966033742
Karnes,Texas,1026,0.023106144690093592,0.5,14984,189,15.513644048,43,5.875705922,20.0436971986158,22.901823829,2.8195763331,261.58940397,184.4,4373.8977072,6847.303790710091,1261.3454351308062,6847.303790710091
Kauai,Hawaii,120,0.013425922325526807,0.5454545454545454,70447,744,12.7378115,39,4.4170102755,113.645492562399,12.493278993,2.512465374,235.30394587,284.1,2327.6700846,170.3408235978821,1056.113106306869,170.3408235978821
Kaufman,Texas,5579,0.02879229401360923,0.4444444444444444,111830,1528,14.878533889,50,4.2197234203,143.246403443144,16.904775778,3.4699091291,234.13741049,393.9,2993.7763789,4988.822319592238,1366.3596530448,4988.822319592238
Kay,Oklahoma,2032,0.025864914159607937,0.5454545454545454,45398,832,18.841652395,46,4.4903568717,49.3604029323633,20.430837948,4.6658591816,567.40255718,603.9,5339.9474759,4475.968104321776,1832.67985373805,4475.968104321776
Kearney,Nebraska,517,0.02044684586467273,0.5,6548,78,14.92266342,33,3.8199261723,12.6839506586076,13.148809894,2.0571733903,98.739176667,122.5,1298.7012987,7895.54062309102,1191.2034208918753,7895.54062309102
Keith,Nebraska,430,0.025312295718854926,0.5,8103,134,15.107005715,51,4.6884775939,7.6328201166872,13.945833902,2.9903254178,105.74112086,111.5,2431.0118265,5306.676539553252,1653.7085030235714,5306.676539553252
Kemper,Mississippi,500,0.020891678891771806,0.75,10128,171,22.712817189,31,4.2240774626,13.218791172449,31.437623953,7.4116965837,98.543742472,799.4,2374.2026931,4936.808846761453,1688.3886255924172,4936.808846761453
Kendall,Illinois,6757,-5.2192192691139105,0.9687906371911573,80789.11798839459,624.3907156673115,12.9309907322147,50.04061895551257,3.749452062644101,221.212326372245,13.946088328905223,3.223875341273888,106.45040790547388,211.3294003868472,1059.06033204236,8363.750178545888,772.8648748919447,8363.750178545888
Kennebec,Maine,927,0.02208129151536388,0.6666666666666666,120953,1717,16.463107334,46,4.4666336232,139.427674665652,12.485646195,3.2362770023,168.19146418,321,1688.7016887000002,766.4134002463767,1419.5596636710127,766.4134002463767
Kenosha,Wisconsin,11036,0.027959229283173147,0.5,167896,1956,17.017955366,50,4.4275532641,617.228435224425,13.836933104,3.5278245454,233.50811782,524.6,2138.3021596,6573.116691285081,1165.0069090389288,6573.116691285081
Kent,Michigan,35832,-2.9216951528533435,0.9866202003858361,250665.6721153846,2733.311538461539,14.861304929442309,51.73653846153846,4.391812537151635,522.4187148906835,14.876027147079808,3.7778914276904807,290.37240539698075,443.4643269230769,1678.5215258966346,14294.737567219046,1090.4211635342558,14294.737567219046
Kenton,Kentucky,6165,0.02899034713887388,0.6666666666666666,163393,2431,21.00643326,54,4.2699349824,1019.60111658686,15.973682201,3.4498095477,216.01805705,443.8,2959.0816852,3773.1114552030995,1487.8238357824387,3773.1114552030995
Keokuk,Iowa,671,0.018973038741726074,0.5,10234,137,15.326639467,40,4.1816070392,17.6698405702296,12.208990842,2.8891509434,136.19524951,226.5,2515.4247746,6556.576118819621,1338.6750048856752,6556.576118819621
Kern,California,43860,0.03557564182935829,0.6428571428571429,871337,10143,15.31417715,38,4.9079297988,107.150193194715,22.520319051,7.9755140221,545.33785309,768.8,3910.4085024,5033.643699280531,1164.0731427679532,5033.643699280531
Kerr,Texas,1087,0.025023660866169785,0.5,50505,813,13.206662996,49,3.8400642407,45.7752349844217,18.289321371,3.2268399854,237.52266814,131.5,3216.7152575000005,2152.262152262152,1609.7416097416096,2152.262152262152
Kershaw,South Carolina,3033,0.025722000317885484,0.75,63090,1077,15.911290239,50,4.2966077124,86.8340784537743,16.105885701,3.5464915313,349.2597895,450.5,3271.4807363,4807.417974322397,1707.0851165002377,4807.417974322397
Ketchikan Gateway Borough,Alaska,205,0.017826721466445403,0.5,13715,169,16.935100114,38,4.2136448782,2.82294383457175,13.688453856,6.0062624537,358.29234226,461.9,2403.4959942,1494.7138169886985,1232.2274881516587,1494.7138169886985
Kewaunee,Wisconsin,1807,0.027763551473423024,0.6666666666666666,20459,218,14.439015218,35,3.753384913,59.747823919241704,11.814694196,2.8759894459,95.616357752,161.4,1566.5185878,8832.298743829122,1065.5457255975366,8832.298743829122
King,Washington,46950,0.03233882757605017,0.75,2079550,16726,8.8150454593,52,4.6464285714,982.96403284096,10.941285789,3.4533605257,340.63880554,446.7,980.1860776999999,2257.6999831694357,804.3086244620231,2257.6999831694357
King and Queen,Virginia,106,0.01652107987390243,0.5,7140,150,17.984344831,51,5.2926944722,22.6544159248475,17.8179591,3.0397505846,139.5576024,371.3,2430.8466052,1484.593837535014,2100.840336134454,1484.593837535014
King George,Virginia,439,0.021845694435105412,0.5,25260,285,15.545891693,37,3.4802302821,140.616099040404,14.574317193,2.9418472064,105.84292126,315.1,1957.7537352,1737.925574030087,1128.2660332541568,1737.925574030087
King William,Virginia,298,0.020281879923848077,0.5,16156,218,16.522573302,53,3.4406222222,58.9762109074634,14.086385923,2.9209240338,71.055639655,311.2,1490.792166,1844.5159692993316,1349.3438970042089,1844.5159692993316
Kingfisher,Oklahoma,962,0.023375407063407835,0.4,15392,221,15.918310175,53,4.0355344251,17.1372629137085,17.573710465,2.103960396,100.12273109,268,2978.0128027,6250,1435.8108108108108,6250
Kingman,Kansas,418,0.03355190235652013,0.75,7697,245,13.971262524,40,3.78485627,8.91514271696717,13.391389531,3.2267527134,179.19911779,231,1756.3739377000002,5430.687280758737,3183.0583344160063,5430.687280758737
Kings,California,11751,0.03345273451408539,0.5,150261,1368,14.270521128,35,4.2451913176,108.146543955,21.445589321,7.7438866327,443.3772393,662.2,3570.3180211999997,7820.392517020385,910.4158763751074,7820.392517020385
Kiowa,Oklahoma,408,0.022020327055108715,0.5,9239,190,20.506001583,50,4.7532106029,9.10117948236632,22.817189608,4.2257515598,179.63094007,247.4,4282.2384428,4416.062344409568,2056.4996211711223,4416.062344409568
Kit Carson,Colorado,329,0.01799549477492504,0.5,8174,83,14.119193893,35,3.4837364798,3.78282214563987,14.33741347,2.0280811232,206.29533506,181.6,3145.0577664,4024.957181306582,1015.4147296305358,4024.957181306582
Kitsap,Washington,2682,0.02627896480514543,0.5,257488,2912,12.469553824,48,3.9990207846,651.655050237416,13.824952372,4.6490621313,263.23249504,413.6,1554.2581035,1041.6019387311253,1130.9264897781645,1041.6019387311253
Kittitas,Washington,1185,0.022358234783204835,0.6666666666666666,42785,412,14.258930716,36,4.9687546349,18.6240399368083,15.218755503,5.2792688878,110.40477878,515.1,740.39796391,2769.6622648124344,962.9543064157999,2769.6622648124344
Klamath,Oregon,1043,0.02267342422056083,0.5,65946,1113,16.193287464,43,4.6172957477,11.0969147593165,17.605034992,6.4307264653,217.60451146,469.1,3370.7025410999995,1581.5970642647014,1687.7445182421982,1581.5970642647014
Kleberg,Texas,1227,0.023574481534266917,0.5,31877,425,15.040413037,37,6.6965522216,36.1701926193084,27.932046539,4.9651241281,499.53168904,739.8,3575.0870723,3849.170248141293,1333.249678451548,3849.170248141293
Klickitat,Washington,288,0.018920882256723823,0.5,20930,325,14.311189028,26,3.7800909308,11.1827321884635,17.481533341,5.6867804684,87.414652586,298,2096.33142,1376.0152890587674,1552.7950310559006,1376.0152890587674
Knott,Kentucky,588,0.0241800264850291,0.5,15884,378,24.959567674,35,5.2838755527,45.1868897725885,28.611488954,6.8700564972,19.878081103,91.6,4254.6948357,3701.838327877109,2379.7532107781417,3701.838327877109
Knox,Tennessee,20958,-27.48548703730237,0.9923076923076923,88351.59290290783,1353.4297683587997,18.08059249553179,40.80137999014293,4.594174768764662,174.21686778725828,17.797838793497288,3.972228987425431,186.27026631387236,371.6079349433218,2753.664914200789,23721.134290166523,1531.86798776353,23721.134290166523
Koochiching,Minnesota,428,0.02199815937736531,0.5,12930,191,16.381705296,41,4.8085095025,4.1653374075583,14.787731208,6.077904634,127.2264631,39.9,1465.7383657,3310.1314771848415,1477.184841453983,3310.1314771848415
Kootenai,Idaho,8338,0.027166811561050493,0.6666666666666666,147716,1775,14.219169868,43,3.9156345292,119.361009968736,13.548648738,3.4719989713,255.34153178,359.7,2133.796483,5644.615342955401,1201.6301551626093,5644.615342955401
Kosciusko,Indiana,5234,0.03131453623153922,0.5,78461,926,19.03508964,49,3.5635798203,147.643956066337,17.482060762,2.6465559641,159.28178396,299.2,2805.0943092,6670.830093932017,1180.204177871809,6670.830093932017
Kossuth,Iowa,1200,0.024676629854467252,0.5,15226,141,15.345027535,31,3.8772653061,15.6528431022228,13.576013161,2.0202020202,158.03509696,193.3,1296.237749,7881.255746748982,926.0475502430054,7881.255746748982
La Crosse,Wisconsin,8884,0.0311825180887366,0.5833333333333334,117538,1146,14.832192712,59,4.0387783503,260.183055321418,12.152984698,2.6255928398,137.76790559,414.3,820.65652522,7558.4066429580225,975.003828549065,7558.4066429580225
La Paz,Arizona,958,0.02206009317209967,0.42857142857142855,20304,505,15.521010202,27,5.1518112654,4.51237582742431,22.005996712,6.2318191989,264,368.9,5144.9039401,4718.282111899133,2487.1946414499607,4718.282111899133
La Plata,Colorado,1561,0.02334456857624785,0.8,53994,492,14.778477805,47,4.121813395,31.9532541153489,12.422990795,3.0257704652,174.58228218,485.7,1369.7492944,2891.0619698485016,911.2123569285476,2891.0619698485016
La Salle,Texas,419,0.020699551738698946,0.7009646302250804,7319,85,14.495445635,24,4.4350534789,4.92297248593016,27.677836159,2.4353120244,84.911822338,329.6,6301.575393800001,5724.825795873753,1161.3608416450336,5724.825795873753
Labette,Kansas,999,0.023317923956454337,0.75,20833,376,19.234763601,36,4.0978379451,32.2844897971579,19.905189002,3.9914330218,425.97478036,377.3,3875.0302736999997,4795.276724427591,1804.8288772620363,4795.276724427591
Lac qui Parle,Minnesota,425,0.021675807961601335,0.5,6916,80,13.393219173,22,4.072209783,9.0402819602802,11.725560275,3.6281179138,36.331928499,119.7,799.41860465,6145.17061885483,1156.737998843262,6145.17061885483
Lackawanna,Pennsylvania,5588,0.027161031637514155,0.5333333333333333,213006,3282,20.306989109,50,5.0274580156,464.294774644819,16.877821932,4.5836893573,213.40131449,233,1878.7738528999998,2623.400279804325,1540.8016675586603,2623.400279804325
Laclede,Missouri,1952,0.03303884271055577,0.5,35505,665,21.873365753,27,3.9008280757,46.4284996094605,20.498946466,3.6937742032,290.80437054,364,5032.4460336,5497.817208843825,1872.9756372341924,5497.817208843825
Lafayette,Louisiana,12877,-4.401148918491073,0.9978021978021978,62290.36567762627,765.0649558941468,18.994490056698474,38.50681635926223,5.281746826768965,204.65998017434447,18.775351301404168,3.6956781345063354,220.15455792849397,367.3645549318364,3197.842811480433,20672.53877853733,1228.2235744988511,20672.53877853733
Lafourche,Louisiana,5001,0.028066904774524847,0.5454545454545454,97688,1387,19.224758245,44,5.0947231834,91.4402343244843,18.364004129,4.7374210828,279.06976744,501.9,2915.9675298,5119.359593808861,1419.826386045369,5119.359593808861
LaGrange,Indiana,1629,0.02463236261429697,0.5,38395,377,18.865174478,47,3.3442087025,101.137984677896,16.502851408,2.4984233251,103.48752975,96.7,1848.1279326,4242.739940096367,981.8986847245735,4242.739940096367
Lake,Illinois,39563,-42.68978494796977,0.9895424836601308,181467.21702594118,2272.6203872853525,17.436631577612715,43.562294483010604,4.656769940808623,394.8267906898019,17.104476518464377,4.4016295567300325,268.44221174444425,417.4964925100475,3037.951291704896,21801.73402579066,1252.358648868504,21801.73402579066
Lamar,Alabama,3103,-0.6476796426171355,0.8333333333333334,35237.98546511628,542.8071705426357,18.261900063255815,45.474806201550386,5.299021578953198,74.22543791868934,20.188549203514537,3.9470236725899226,275.5286193551754,491.34186046511627,3498.056495982461,8805.83824257435,1540.4035258485071,8805.83824257435
Lamb,Texas,1088,0.025213938640349935,0.5,13561,197,16.316045368,36,4.6771358191,13.3450646104704,26.104734081,4.4215742329,341.47309907,401.2,5237.6627309,8023.007152864833,1452.6952289654155,8023.007152864833
Lamoille,Vermont,174,0.013869224494309088,0.3333333333333333,25136,266,14.805665843,55,5.1185333769,54.7778122789937,11.314517739,3.5178736408,53.453703154,256.5,1468.5314685,692.2342457033736,1058.2431572246976,692.2342457033736
Lampasas,Texas,439,0.022309318091901807,0.5,20357,299,14.280502671,26,4.1621888657,28.5575580110594,16.640287912,3.7109163691,140.60894489,527.9,3304.05688,2156.5063614481505,1468.7822370683302,2156.5063614481505
Lancaster,South Carolina,18478,-7.950153176816511,0.9958333333333333,233097.6641074856,2461.2264875239925,14.441719253193858,56.40115163147793,4.497627185556718,290.7631640799732,16.09190233359405,3.5141860386051826,267.2936483940883,382.0639155470249,2301.8524891081574,7927.149364945783,1055.8777999547333,7927.149364945783
Lander,Nevada,248,0.01845608698201037,0.8571428571428571,5907,79,17.114542453,19,4.1022907459,1.07593354625223,18.056457418,3.7131069502,619.78348897,316.2,4866.5620094,4198.408667682411,1337.3963094633486,4198.408667682411
Lane,Oregon,4706,0.027968065048531103,0.3333333333333333,360273,4606,15.360129816,49,4.6765444015,79.0817985979147,15.112882309,4.4921627852,330.47165229,489.9,1465.0227311,1306.231663210954,1278.4749342859443,1306.231663210954
Langlade,Wisconsin,1681,0.030855619740007716,0.6666666666666666,19414,252,16.446218551,39,4.0151465262,22.2983070220881,13.712910683,3.9592522579,64.865986871,182.7,2640.2640263999997,8658.699907283404,1298.0323477902546,8658.699907283404
Lanier,Georgia,415,0.01899031047688191,0.8,10382,162,20.48389383,27,7.2939895883,56.0306091132803,21.134834809,4.3953185956,383.38045718,326.1,3792.5264919,3997.303024465421,1560.3929878636102,3997.303024465421
Lapeer,Michigan,3200,0.026393352687895236,0.6666666666666666,88310,1215,16.385993503,44,3.8534560224,137.08652063714,13.900839684,5.1657037879,187.12194019,178.1,1513.6327185,3623.5986864454762,1375.8351262597666,3623.5986864454762
LaPorte,Indiana,5384,0.028310363832498218,0.625,110993,1841,22.68348124,50,4.2407888366,185.505748668339,18.347457388,4.3767047702,301.79118658,481.7,3529.6220177,4850.756354004307,1658.663158937951,4850.756354004307
Laramie,Wyoming,5555,0.028237523019589497,0.36231884057971014,96459,1158,17.04288647,47,4.0967799261,35.9129244619952,13.152948181,3.8735791284,206.189829,497.3,3021.0713379000003,5758.923480442468,1200.5100612695549,5758.923480442468
Larimer,Colorado,11164,0.03029003583101117,0.631578947368421,325228,2883,12.667672587,54,4.4448311869,125.271702232079,11.680454125,2.8130541519,201.12825097,354.4,1131.3126393,3432.668773906306,886.4550407713973,3432.668773906306
Larue,Kentucky,622,0.023203925456260568,0.5,14127,238,21.336173044,46,3.8800854353,54.0162556229486,21.934411346,4.3950617284,56.565085201,260.5,3649.6350365,4402.916401217527,1684.7172081829121,4402.916401217527
Las Animas,Colorado,288,0.02068796684362397,0.5,14322,284,15.036140121,27,4.6612883732,3.00066877498969,19.748391603,4.7321972002,146.89423615,379.3,3384.6153846,2010.8923334729786,1982.963273285854,2010.8923334729786
LaSalle,Illinois,6587,-0.8648889886481728,0.8711810305517556,64183,938.8953488372093,19.313762442937985,39.58527131782946,5.124565741298838,61.831483005560585,18.334888392294573,5.105844463908527,184.3192232039535,331.6081395348837,3386.6434968616277,10262.842185625477,1462.8411710845696,10262.842185625477
Lassen,California,2422,0.028184003621364632,0.7972972972972973,31945,393,13.718787061,33,4.5764685807,7.03451766635394,15.204460729,4.7883624609,586.92995433,301.6,2582.9562594,7581.7811864141495,1230.2394740961026,7581.7811864141495
Latah,Idaho,1820,0.02779786930777537,0.5,38593,300,13.564902601,46,5.1922076515,35.8717375081211,13.581195223,2.4571964277,105.2834307,411.9,806.26583736,4715.881118337522,777.343041484207,4715.881118337522
Latimer,Oklahoma,319,0.020114571553294134,0.5,10643,226,21.041173013,39,5.075163788,14.739356671893,22.65447839,5.9956508232,214.27551069,422.6,3497.8624173999997,2997.275204359673,2123.461430047919,2997.275204359673
Lauderdale,Alabama,4522,-1.6713281971384844,0.9285714285714286,66893.13648293962,1130.5144356955382,20.561858422553808,43.36482939632546,4.894820592702362,103.67419195524084,23.356532795839893,4.982480202005775,432.72623648165353,696.6299212598426,3422.0206723440947,6760.035838883542,1690.0305399551175,6760.035838883542
Laurel,Kentucky,2694,0.027844689872672405,0.5,59950,1129,21.452020182,39,5.1182639668,138.14707475021,22.694861545,5.082775484,90.803065645,295.8,4508.9213953,4493.744787322769,1883.236030025021,4493.744787322769
Laurens,Georgia,2736,-0.13192614448122686,0.8333333333333334,56958.491228070176,1122.2105263157896,19.807094448350878,44.96491228070175,5.099523969063157,75.84860220599676,22.45945695196491,4.209004403731579,453.25148069298245,615.5140350877193,4177.8488324736845,4803.498022875384,1970.2251624297658,4803.498022875384
Lavaca,Texas,1439,0.01893525274438893,0.6666666666666666,19654,283,12.803812709,35,5.0952639927,20.267940608661,16.155863494,3.1534608379,153.62530536,159.5,3209.0841767,7321.6648010583085,1439.9104507988195,7321.6648010583085
Lawrence,Arkansas,2937,-3.817202983298919,0.9786096256684492,38568.195014073186,692.9115400080418,19.75032654287133,43.139525532770406,4.580696175017852,81.30173731166732,19.662413251498993,4.596191640930117,242.42365909831406,291.96755126658627,3547.891349575955,7615.082839444042,1796.587939246845,7615.082839444042
Le Flore,Oklahoma,2590,0.028254719761259612,0.6666666666666666,49885,1054,21.704976432,38,4.8520227749,31.3883905884829,22.264852526,4.6025104603,254.96266618,512.8,4657.7777778,5191.941465370352,2112.8595770271627,5191.941465370352
Le Sueur,Minnesota,1606,0.024500380493569656,0.8,27650,247,13.677895535,51,3.6057999814,61.6123739524974,11.192302882,4.1473499561,50.446814644,220.6,1297.2630913,5808.318264014467,893.3092224231465,5808.318264014467
Lea,New Mexico,4813,0.029522228736720717,0.6,68930,891,16.779396195,25,4.6950702069,15.6965010794593,22.210590602,4.12077796,438.84524856,511.9,6399.2138274,6982.4459596692295,1292.6156970839982,6982.4459596692295
Leavenworth,Kansas,4001,0.025979277063943075,0.5,78785,902,18.086108665,46,4.1036922976,170.111033878689,15.796568757,3.6392491654,416.86434513,387.2,2481.8963917,5078.377863806562,1144.8879862918068,5078.377863806562
Lebanon,Pennsylvania,5891,0.028905706117531592,0.6666666666666666,136950,1716,15.87494374,53,3.7143826081,378.491627868027,15.694895891,3.7586700739,153.94157693,317.7,2308.4429788,4301.569916027747,1253.012048192771,4301.569916027747
Lee,Florida,31570,-6.7988465093790635,0.9989837398373984,103829.38776249117,1415.3251267197656,18.724459012789282,42.08870383779871,5.03452326290496,166.19688925201834,20.381030287967054,4.150914090100761,283.00892301916656,414.4627081824763,3393.1631708467776,30405.649768653268,1363.1257558383274,30405.649768653268
Leelanau,Michigan,416,0.020119543730808744,0.5,21764,225,13.579268461,56,3.5910051775,62.686907686845,11.549025949,4.2248172411,77.611395179,157,1273.3887734,1911.413343135453,1033.817312993935,1911.413343135453
Leflore,Mississippi,2164,0.02496129199600589,0.75,30500,628,23.927844953,38,8.3404308933,51.4022658906388,30.91647539,6.7505609209,613.8075049,1543.3,5055.2726369,7095.081967213115,2059.0163934426228,7095.081967213115
Lehigh,Pennsylvania,12554,0.028465041377924678,0.8461538461538461,358792,3934,18.336704588,56,4.4485401323,1039.43709304406,18.132003186,4.6111692533,231.03468445,461.4,2269.0886329,3498.9631875850073,1096.4570001560792,3498.9631875850073
Lemhi,Idaho,436,0.024360074235970086,0.5,7743,141,15.235695687,34,3.9286999435,1.69676348235533,15.486609857,4.4716604956,174.76859344,279.4,2641.509434,5630.89241895906,1820.999612553274,5630.89241895906
Lenawee,Michigan,4110,0.025938274932039145,0.8,98673,1354,17.114590649,47,3.8791374321,131.641334703218,14.360185001,4.0846750149,188.58030294,308.2,2382.4175824,4165.273175032684,1372.2092163003051,4165.273175032684
Lenoir,North Carolina,2324,0.027280701330410315,0.6666666666666666,58343,1078,19.316118167,49,4.6735451668,146.191320885862,21.574270166,3.9630972467,752.81220458,833.3,3807.1895425000002,3983.3399036731057,1847.6938107399346,3983.3399036731057
Leon,Florida,15629,-16.42918950934727,0.9806451612903225,153994.54296875,1589.50390625,16.528970244351562,41.9765625,5.1541585449695315,226.23212044682438,16.94340011191797,4.1642759311132815,432.25972281886715,722.2472656250001,2890.302587505078,10149.060933393972,1032.1819693133912,10149.060933393972
Leslie,Kentucky,323,0.021339036975353935,0.5,10869,281,25.681661748,28,6.6155997514,27.1152832556177,26.987424043,7.0943396226,37.741189791,96.8,5285.8683927,2971.754531235624,2585.3344373907444,2971.754531235624
Letcher,Kentucky,565,0.022671043479336225,0.5,23382,591,26.006925731,27,6.042869151,69.1951615820238,26.597046109,6.5231158961,54.062236447,35.8,5041.2021328,2416.3886750491833,2527.585322042597,2416.3886750491833
Levy,Florida,1460,0.025849883795047598,0.5,39707,844,23.61738764,34,4.1517867468,35.5087623266436,22.997053492,3.8343377053,1075.9850387,512.9,3158.9338598,3676.933538167074,2125.5697987760345,3676.933538167074
Lewis,Washington,1331,-1.3027564505405218,0.9428571428571428,26514.986631016065,444.14104278074825,20.26274139383623,37.39171122994652,4.594830040175334,31.083833889207398,20.0702942397627,5.567735208281685,180.01186403840373,265.2024732620321,3531.441557125936,5019.802644150892,1675.0566348059613,5019.802644150892
Lewis and Clark,Montana,3272,0.027220805014511275,0.6666666666666666,65989,830,14.140216418,47,3.9992444141,19.0800107663893,12.591504018,3.3225215061,424.20367794,376.3,2188.9400922,4958.402157935414,1257.7853884738365,4958.402157935414
Lexington,South Carolina,11894,0.03212403976031913,0.5,277702,3798,16.304205353,49,4.083407276,397.251615410398,16.666464918,2.8679065979,345.84698675,504.1,2440.2180333,4283.0084046928005,1367.6530957645246,4283.0084046928005
